"Adipose...Subcutaneous" "Adipose...Visceral..Omentum." "Adrenal.Gland" "Artery...Aorta" "Artery...Coronary" "Artery...Tibial" "Brain...Anterior.cingulate.cortex..BA24." "Brain...Caudate..basal.ganglia." "Brain...Cerebellar.Hemisphere" "Brain...Cerebellum" "Brain...Cortex" "Brain...Frontal.Cortex..BA9." "Brain...Hippocampus" "Brain...Hypothalamus" "Brain...Nucleus.accumbens..basal.ganglia." "Brain...Putamen..basal.ganglia." "Breast...Mammary.Tissue" "Cells...EBV.transformed.lymphocytes" "Cells...Transformed.fibroblasts" "Colon...Sigmoid" "Colon...Transverse" "Esophagus...Gastroesophageal.Junction" "Esophagus...Mucosa" "Esophagus...Muscularis" "Heart...Atrial.Appendage" "Heart...Left.Ventricle" "Liver" "Lung" "Muscle...Skeletal" "Nerve...Tibial" "Ovary" "Pancreas" "Pituitary" "Prostate" "Skin...Not.Sun.Exposed..Suprapubic." "Skin...Sun.Exposed..Lower.leg." "Small.Intestine...Terminal.Ileum" "Spleen" "Stomach" "Testis" "Thyroid" "Uterus" "Vagina" "Whole.Blood"
"ENSG00000116237" 525.648571428571 471.246696035242 642.337931034483 546.183035714286 593.872180451128 569.885542168675 274.619047619048 325.854700854701 224.904761904762 314.488 259.631578947368 339.222222222222 195.234042553192 291.166666666667 318.87610619469 257.381443298969 406.831775700935 708.593220338983 1337.23591549296 408.167785234899 403.234693877551 398.071895424837 590.125874125874 468.82995951417 483.510309278351 601.876146788991 142.18487394958 360.4 873.951162790698 312.638157894737 184.010309278351 214.46783625731 380.194174757282 237 299.888 341.366946778712 379.670454545455 148.230769230769 279.694300518135 230.145348837209 357.198142414861 413.120481927711 371.0625 70.8117048346056
"ENSG00000116251" 15712.1742857143 15159.5110132159 10193.5517241379 13433.7633928571 14899.1353383459 17189.6084337349 7838.16666666667 7661.47863247863 12952.5238095238 9224.728 6644.40350877193 7557.26851851852 8381.09574468085 8597.84375 9206.8407079646 7530.27835051546 17128.9579439252 30785.5 18158.8978873239 16113.7919463087 12857.1581632653 13896.6928104575 13687.6048951049 13295.2105263158 7231.67525773196 5908.59174311927 5062.42857142857 10750.3125 10425.9930232558 13260.9835526316 29646.9484536082 10130.918128655 8830.88349514563 13669.141509434 15753.468 14433.0140056022 10927.8863636364 10496.6153846154 10621.4870466321 4478.35465116279 12680.0619195046 20676.8072289157 15709.4270833333 4374.20101781171
"ENSG00000116273" 1782.28285714286 1747.01321585903 1409.34482758621 2154.84821428571 1885.95488721805 2672.8765060241 973.22619047619 875.786324786325 985.47619047619 812.352 957.684210526316 1074.66666666667 782.436170212766 1063.41666666667 943.150442477876 748.185567010309 2010.22897196262 2128.44915254237 2223.79577464789 2588.45637583893 1483.61224489796 2167.3137254902 1913.35664335664 2269.03643724696 918.360824742268 625.183486238532 690.420168067227 1525.1875 893.323255813953 1747.33881578947 2097.05154639175 684.695906432749 1672.72815533981 1883.8679245283 2023.924 2139.70028011204 1121.69318181818 1082.07692307692 1259.68393782383 7457.69186046512 1451.6439628483 2732.30120481928 2240.34375 635.239185750636
"ENSG00000116285" 18691.3742857143 15319.6035242291 2765.70344827586 20672.7276785714 14952.6165413534 27059.1054216867 1826.57142857143 1494.69230769231 3768.59047619048 3281.432 2053.80701754386 2214.87962962963 1369.12765957447 1779.23958333333 1750 1468.56701030928 17829.7009345794 177.381355932203 9238.10211267606 7277.63758389262 5838.9693877551 26956.9869281046 4564.08041958042 35386.8623481781 3938.13402061856 1328.32110091743 32970.4537815126 10541.425 16433.2604651163 8201.80592105263 16758.5670103093 28016.9941520468 12920.8640776699 7076.55660377359 13043.924 13303.8599439776 5958.55681818182 865.182692307692 12922.3056994819 2745.43604651163 12926.746130031 6258.95180722892 8704.85416666667 229.167938931298
"ENSG00000116288" 7640.23428571429 7932.42731277533 12955.9931034483 9708.40178571429 9885.67669172932 8427.69578313253 10933.9047619048 9862.94017094017 10410.3047619048 8219.744 9761.36842105263 11350.0185185185 8309.32978723404 10885.4791666667 10899.1061946903 9276.89690721649 8046.38785046729 14792.8389830508 11074.0492957746 8070.37583892617 6208.69897959184 8060.22222222222 4678.51748251748 8554.01619433198 8164.34020618557 8428.25688073394 6113.48739495798 6394.7375 11145.2348837209 8926.50328947369 7489.25773195876 4777.78947368421 10373.6019417476 8140.31132075472 3924.528 3918.29971988796 5147.70454545455 6143.36538461538 6007.67875647668 6330.11627906977 8643.70897832817 7057.02409638554 5613.26041666667 3004.29770992366
"ENSG00000116649" 3225.62571428571 3771.5859030837 3299.19310344828 3539.10267857143 4336.5037593985 2908.14759036145 3225.32142857143 3361.61538461538 1764.60952380952 1745.184 3008.02631578947 2882.56481481481 2831.12765957447 3041.27083333333 3598.46017699115 3076.19587628866 3452.89252336449 7455.16949152542 7249.71830985915 2830.87919463087 2004.75 2792.9477124183 2767.38461538462 2940.97165991903 2909.9175257732 2796.76605504587 2019.20168067227 3042.578125 3370.61162790698 5674.0197368421 3051.24742268041 5353.53801169591 2923.31067961165 2717.7641509434 2465.404 2531.20728291317 1802.86363636364 3496.22115384615 2203.61658031088 2320.70930232558 1927.20123839009 3190.56626506024 2410.65625 895.091603053435
"ENSG00000116661" 53.9714285714286 357.202643171806 1252.66896551724 549.441964285714 306.601503759398 98.578313253012 10085.1785714286 10899.6837606838 6981.52380952381 5919.12 9421.50877192982 10241.8333333333 8488.78723404255 11101.8229166667 7688.74336283186 8262.61855670103 902.775700934579 57.4406779661017 37.387323943662 297.020134228188 170.520408163265 528.300653594771 453.618881118881 422.663967611336 492.30412371134 107.669724770642 866.042016806723 353.803125 159.76511627907 1520.07565789474 202.938144329897 2804.94152046784 8169.70873786408 903.77358490566 863.164 949.053221288515 275.306818181818 203.701923076923 424.968911917098 928.889534883721 513.56346749226 242.867469879518 673.4375 116.251908396947
"ENSG00000116663" 418.24 358.497797356828 721.020689655172 407.5625 363.248120300752 234.879518072289 508.047619047619 548.897435897436 513.847619047619 439.408 519.675438596491 554.574074074074 398.904255319149 665.354166666667 644.407079646018 489.814432989691 431.518691588785 1768.4406779661 352.602112676056 466.543624161074 381.204081632653 559.274509803922 552.597902097902 643.923076923077 309.79381443299 374.408256880734 561.697478991597 691.44375 595.111627906977 422.082236842105 374.154639175258 492.900584795322 395.019417475728 564.207547169811 498.532 536.428571428571 392.318181818182 786.971153846154 472.756476683938 949.703488372093 442.783281733746 366.120481927711 405.6875 853.603053435114
"ENSG00000116670" 1114.71142857143 986.074889867841 854.710344827586 852.330357142857 900.556390977444 775.647590361446 852.369047619048 1023.40170940171 1394.33333333333 1216.92 899.175438596491 842.962962962963 841.978723404255 916.072916666667 1048.27433628319 987.298969072165 1153.83644859813 2325.05084745763 1606.57042253521 1081.26845637584 666.5 1011.11111111111 547.052447552448 1099.61133603239 697.432989690722 679.229357798165 1135.82352941176 1268.6625 1112.78139534884 1393.97039473684 921.515463917526 1032.95321637427 1115.31067961165 1024.50943396226 860.792 952.27731092437 661.204545454545 1113.54807692308 942.99481865285 3880.97674418605 702.349845201238 1007.25301204819 753.4375 1300.69720101781
"ENSG00000116685" 3110.99714285714 2824.26872246696 2897.96551724138 4707.35714285714 4257.36090225564 4169.31024096385 1634.9880952381 1645.01709401709 1753.79047619048 1626.216 1837.71052631579 1821.81481481481 1901.93617021277 2056.66666666667 1524.59292035398 1656.16494845361 2973.74299065421 4932.38983050847 4740.26408450704 3999.81879194631 4815.58673469388 3868.56209150327 2821.24825174825 4311.47773279352 2510.70103092783 2632.7247706422 3487.42016806723 2890.925 2967.16279069767 2625.41118421053 2101.29896907217 2666.78362573099 3984.81553398058 3239.97169811321 3632.068 3830.41176470588 6162.95454545455 3966.29807692308 2734.9067357513 5541.20348837209 3181.03095975232 3386.9156626506 2805.32291666667 4984.6106870229
"ENSG00000116688" 6765.51428571429 6092.19383259912 6254.93103448276 5040.05357142857 6288.17293233083 7049.62951807229 9077.77380952381 8079.10256410256 9093.07619047619 7797.416 9572 10469.8518518519 7094.5 9039.30208333333 8752.79646017699 8122.70103092783 6489.72429906542 7370.48305084746 7608.91197183099 11354.4026845638 8911.81632653061 12766.1895424837 9643.3986013986 16061.4736842105 23270.2731958763 33976.3623853211 6164.06722689076 6757.453125 22257.7441860465 5668.36184210526 5218.63917525773 2478.90058479532 6170.1067961165 7247.29245283019 10150.136 10831.1288515406 7653.94318181818 6028.05769230769 7120.80310880829 6666.48837209302 8934.96904024768 6873.34939759036 6881.03125 7142.8524173028
"ENSG00000116691" 1545.30571428571 1591.7268722467 969.462068965517 1358.56696428571 1576.44360902256 1371.09939759036 1121.13095238095 1348.83760683761 1846.54285714286 1765.552 1226.78947368421 1068.81481481481 1005.28723404255 1219.57291666667 1503.7610619469 1371.71134020619 1606.50934579439 3294.12711864407 874.204225352113 1613.5033557047 1283.38775510204 1463.28104575163 943.503496503497 1529.78137651822 929.551546391753 907.091743119266 990.260504201681 2126.128125 1159.18837209302 3021.07894736842 2596.15463917526 1011.97076023392 1144.25242718447 1754.19811320755 1330.156 1342.62745098039 1652.92045454545 3101.67307692308 1041.9792746114 3070.11627906977 1927.76780185759 2332.59036144578 1276.09375 3888.01781170483
"ENSG00000116731" 4113.64285714286 3698.21145374449 3017.65517241379 4185.91071428571 4014.10526315789 4097.0843373494 5072.44047619048 3732.83760683761 6882.94285714286 5367.04 6514.55263157895 7108.31481481481 3279.54255319149 2998.14583333333 5002.95575221239 3444.47422680412 4434.42523364486 9202.66101694915 4258.27464788732 4989.40268456376 3563.26530612245 4500.01960784314 4214.94405594406 4751.99190283401 2632.68041237113 2350.96330275229 1133.90756302521 3958.75625 3931.02558139535 4867.96052631579 6902.18556701031 1659.70175438596 3451.27184466019 4733.06603773585 4707.192 4734.94397759104 4440.31818181818 3711.22115384615 2883.32124352332 4020.52325581395 5106.78018575851 5476 4984.77083333333 2262.59541984733
"ENSG00000116786" 7809.41142857143 6390.50220264317 6542.6275862069 7523.62053571429 7643.36842105263 6082.68373493976 18726.6071428571 8928.07692307692 10515.419047619 10285.312 24182.7807017544 23676.287037037 9577.51063829787 6830.35416666667 10615.4867256637 8410.0824742268 6388.65887850467 6439.24576271186 7145.69014084507 6025.28859060403 4501.45918367347 5661.2091503268 6254.24475524476 5792.31983805668 6408.27835051546 7054.74311926606 2018.33613445378 9011.3625 13412.9837209302 7568.81907894737 6151.30927835052 3032.87134502924 5158.84466019418 5800.87735849057 7414.152 8260.02521008403 4973.48863636364 7955.69230769231 4159.97409326425 9028.38953488372 5666.5572755418 6540.50602409639 6157 4641.23918575064
"ENSG00000116809" 2085.22 1845.12334801762 2163.17931034483 2179.51339285714 2161.76691729323 1866.20481927711 1767.11904761905 1631.46153846154 2242.46666666667 2143.592 2169.74561403509 1889.68518518519 1757.36170212766 1655.11458333333 1599.90265486726 1680.15463917526 2165.57009345794 2215.89830508475 1632.39084507042 2243.13422818792 1861.08673469388 2049.66013071895 1994.43706293706 2100.66396761134 1421.67525773196 1289.10550458716 1017.89915966387 2661.6 1584.17441860465 2210.58552631579 2368.24742268041 1333.74269005848 2214.15533980583 2817.46226415094 1933.784 1917.57142857143 2305.02272727273 3169.41346153846 1700.16580310881 4045.74418604651 2850.21981424149 2666.01204819277 2181.04166666667 2006.84732824427
"ENSG00000120937" 9.81142857142857 12.4801762114537 6.47586206896552 17.9598214285714 54.9398496240602 11.7078313253012 7.09523809523809 54.2478632478633 10.4761904761905 18.176 14.7719298245614 8.0462962962963 6.87234042553191 17.1458333333333 205.477876106195 70.5773195876289 10.9626168224299 9.9406779661017 3.52464788732394 8.39597315436242 7.01530612244898 17.7843137254902 5.90559440559441 7.23886639676113 78198.0515463918 20646.0871559633 6.36974789915966 8.63125 9.31627906976744 9.04276315789474 13.1546391752577 9.32748538011696 13.5339805825243 5.77358490566038 10.26 9.18767507002801 6.28409090909091 4.26923076923077 12.0880829015544 19.1627906976744 13.0433436532508 9.49397590361446 6.53125 5.80916030534351
"ENSG00000120942" 1090.54285714286 860.568281938326 1070.51724137931 877.09375 936.984962406015 1021.77108433735 493.678571428571 668.393162393162 666.552380952381 605.152 510.763157894737 497.981481481481 533.478723404255 603.614583333333 634.026548672566 581.762886597938 1035.9953271028 1569.84745762712 1689.75704225352 923.308724832215 866.408163265306 951.058823529412 716.685314685315 1031.58299595142 632.865979381443 681.857798165138 767.873949579832 824.65625 1257.36976744186 1140.35526315789 1235.40206185567 765.362573099415 878.660194174757 884.066037735849 1043.724 928.579831932773 888.931818181818 942.605769230769 811.227979274611 1817.33720930233 853.479876160991 1194.72289156627 784.875 419.195928753181
"ENSG00000120948" 8706.54285714286 8221.85022026432 7816.48965517241 9562.66517857143 9979.17293233083 9521.51807228916 6645.28571428571 7171.94871794872 13927.0952380952 11255.672 6400.65789473684 7417.87037037037 6560.18085106383 7594.36458333333 7294.16814159292 6706.47422680412 9793.94859813084 14411.3644067797 9130.28169014085 10176.8456375839 9345.39285714286 9362.30718954248 9618.37062937063 9436.76113360324 6385.68556701031 5966.24311926606 5904.40336134454 9896.371875 7935.19534883721 12084.3651315789 11152.9587628866 4878.80701754386 10691.2524271845 10202.6132075472 9341.74 9365.42857142857 10254.5568181818 9774.97115384615 6951.10362694301 9053.37790697674 11529.1176470588 12042.3373493976 9734.33333333333 2554.20865139949
"ENSG00000127054" 4729.60285714286 4590.18061674009 4807.54482758621 6715.88839285714 6569.81954887218 6718.54819277108 3576.53571428571 3430.29914529915 12295.7333333333 11380.2 4627.61403508772 3929.05555555556 3398.87234042553 3794.88541666667 3663.89380530973 3167.21649484536 5494.64018691589 5651.3813559322 4456.22887323944 8397.98657718121 6343.0612244898 7387.11764705882 4747.57692307692 7340.27125506073 3480.83505154639 3870.65137614679 2946.14285714286 5110.409375 4864.7976744186 6028.55921052632 9298.50515463918 4110.09941520468 7488.82524271845 8023.90566037736 5820.348 5658.18207282913 6014.97727272727 5957.875 5061.05699481865 10265.9418604651 6947.13622291022 12045.686746988 6898.48958333333 2821.74809160305
"ENSG00000130764" 2982.61142857143 2443.81938325991 3374.8275862069 3003.14285714286 3146.44360902256 3479.81024096386 3201.57142857143 2439.62393162393 5045.64761904762 4317.584 3711.25438596491 3777.51851851852 2201.76595744681 3113.66666666667 2735.48672566372 2323.19587628866 3049.56074766355 3374.98305084746 3015.03873239437 3722.22818791946 3029.59183673469 3601.57516339869 2974.73076923077 3881.08502024292 2812.04639175258 3396.6880733945 2451.56302521008 2523.14375 7193.84651162791 3049.53947368421 3585.48453608247 2605.48538011696 3343.96116504854 3262.20754716981 3751.996 3998.57983193277 2752.03409090909 3055.67307692308 2659.37305699482 3049.0523255814 3083.86068111455 3640.02409638554 2826.63541666667 815.134860050891
"ENSG00000130939" 3282.03142857143 2894.14977973568 5433.5724137931 4054.36160714286 3310.59398496241 4242.23192771084 3106.44047619048 2898.06837606838 6859.32380952381 5705.592 3539.47368421053 3711.85185185185 2905.89361702128 3484.86458333333 2892.32743362832 2657.9587628866 3084.30373831776 4163.50847457627 4521.4014084507 5475.36241610738 3761.51020408163 4996.86274509804 4689.4965034965 5792.46153846154 3357.3969072165 3771.95871559633 1721.73109243697 2855.259375 5351.12790697674 2906.14144736842 4355.31958762887 3462.11111111111 3939.70873786408 3359.25471698113 4815.916 5203.89915966387 3308.67045454545 2775.92307692308 3558.16580310881 2710.51744186047 3934.39938080495 4962.72289156627 3718.45833333333 1714.72264631043
"ENSG00000130940" 739.397142857143 670.854625550661 480.475862068966 1776.29017857143 1326.12030075188 1973.35240963855 112.321428571429 124.641025641026 63.8761904761905 109.96 186.877192982456 153.453703703704 59.2553191489362 189.572916666667 174.858407079646 114.237113402062 2638.0046728972 615.728813559322 23.0387323943662 5964.01342281879 4238.7193877551 2868.07843137255 3946.12587412587 3165.68421052632 2805.0618556701 3236.51376146789 433.344537815126 3907.034375 4072.38139534884 430.463815789474 279.072164948454 1065.05847953216 750.271844660194 6421.66981132075 12057.104 13019.081232493 3839.88636363636 648.471153846154 4393.89119170984 802.761627906977 1257.77399380805 2310.69879518072 3518 519.155216284987
"ENSG00000131584" 3474.47142857143 4069.77092511013 4362.62068965517 2818.24107142857 3645.66165413534 2788.40662650602 11525.4523809524 14005.2051282051 46960.0285714286 46224.408 17173.6052631579 12191.1111111111 11314.4574468085 7213.60416666667 14454.4867256637 13105.8659793814 3832.43457943925 2335.07627118644 2099.97887323944 7782.01342281879 5005.0612244898 6127.22222222222 7390.36713286713 6122.46558704453 4274.22680412371 3791.23853211009 2611.09243697479 4345.409375 2505.0488372093 4794.67434210526 5837.83505154639 2147.04093567251 15743.6504854369 6277.60377358491 10928.452 9623.28851540616 4644.81818181818 4991.80769230769 3895.78756476684 2717.43604651163 4211.34674922601 8089.30120481928 8320.28125 2043.2213740458
"ENSG00000131591" 932.902857142857 689.20704845815 660.620689655172 680.736607142857 826.736842105263 658.753012048193 1010.47619047619 958 1180.42857142857 1150.904 1322.36842105263 1039.81481481481 907.86170212766 757.041666666667 1028.0796460177 944.835051546392 1249.68691588785 960.008474576271 600.422535211268 845.986577181208 1209.09183673469 822.673202614379 1257.47552447552 800.967611336032 447.010309278351 327.059633027523 564.957983193277 997.60625 179.979069767442 1220.43092105263 832.175257731959 437.912280701754 886.52427184466 1467.50943396226 1396.136 1318.70028011204 963.931818181818 1203.24038461538 870.80829015544 4376.87790697674 1213.1826625387 1132.56626506024 1122.03125 409.801526717557
"ENSG00000131697" 1014.69142857143 1257.84581497797 767.379310344828 646.910714285714 823.571428571429 621.530120481928 986.535714285714 1027.67521367521 992.057142857143 1126.912 1369.59649122807 1043.03703703704 899.351063829787 908.885416666667 1296.01769911504 888.40206185567 1158.06542056075 927.71186440678 908.897887323944 746.684563758389 705.658163265306 714.058823529412 624.979020979021 744.955465587045 512.298969072165 367.98623853211 306.193277310924 1186.946875 372.132558139535 1426.20723684211 1139.26804123711 541.959064327485 3350 857.11320754717 1563.792 1434.03081232493 725.647727272727 797.442307692308 561.60621761658 2721.36046511628 2411.39938080495 1066.42168674699 858.375 304.104325699746
"ENSG00000132879" 1007.04857142857 1260.19823788546 2528.68275862069 1954 1675.53383458647 919.307228915663 9594.69047619048 8740.53846153846 19727.419047619 18151.224 11932.2368421053 11399.0740740741 6954.64893617021 7901.4375 9987.30088495575 7757.72164948454 2205.10280373832 1810.99152542373 1350.03169014085 1860.55704697987 1147.45408163265 2188.24183006536 1473.23426573427 2022.66396761134 1709.95360824742 1004.43577981651 1481.21848739496 1606.5625 423.516279069767 3244.80592105263 2071.48453608247 1773.09356725146 7234.2427184466 4068.7358490566 2774.372 2649.14565826331 1866.375 2659.27884615385 1652.92227979275 2775.59302325581 3713.73684210526 2104.59036144578 2374.85416666667 984.564885496183
"ENSG00000132881" 79.7828571428571 102.625550660793 335.765517241379 194.299107142857 189.834586466165 142.421686746988 404.97619047619 280.803418803419 97.1714285714286 105.896 313.438596491228 328.953703703704 232.627659574468 405.635416666667 377.858407079646 236.298969072165 113.957943925234 202.822033898305 191.207746478873 171.785234899329 148.255102040816 219.588235294118 181.583916083916 229.765182186235 133.025773195876 122.169724770642 99.3529411764706 143.496875 57.3837209302326 207.582236842105 306.463917525773 131.918128654971 360.252427184466 162.084905660377 202.904 205.87675070028 119.147727272727 134.759615384615 155.652849740933 396.017441860465 320.520123839009 261.084337349398 125.59375 40.6259541984733
"ENSG00000132906" 279.271428571429 419.854625550661 1024.22068965517 383.986607142857 409.93984962406 496.427710843374 383.630952380952 478.871794871795 454.333333333333 430.872 458.271929824561 388.712962962963 359.553191489362 402.75 498.610619469027 403.886597938144 384.481308411215 366.025423728814 270.852112676056 431.993288590604 396.40306122449 429.359477124183 445.996503496504 413.991902834008 371.087628865979 364.43119266055 248.941176470588 423.278125 274.941860465116 596.664473684211 2353.71134020619 416.789473684211 1355.6213592233 723.61320754717 185.964 165.467787114846 413.397727272727 349.076923076923 363.316062176166 1332.91279069767 1138.98452012384 941.325301204819 507.833333333333 306.994910941476
"ENSG00000142583" 1281.07142857143 943.277533039648 562.048275862069 220.116071428571 435.691729323308 121.918674698795 714.452380952381 1074.77777777778 246.485714285714 214.64 694.666666666667 718.12962962963 1278.87234042553 1472.16666666667 768.75221238938 824.010309278351 1054.07943925234 7988.5 219.098591549296 476.953020134228 524.897959183673 111.43137254902 467.576923076923 112.380566801619 195.149484536082 199.51376146789 44.6218487394958 172.071875 2444.50697674419 718.835526315789 370.876288659794 59.0818713450292 338.087378640777 1534.17924528302 243.532 236.33893557423 8892.71590909091 818.509615384615 86.5751295336788 7055.61046511628 125.235294117647 224.963855421687 586.510416666667 476.12213740458
"ENSG00000142599" 16771.5285714286 11140.5462555066 13272.8275862069 15196.3839285714 15264.6842105263 17440.3975903614 8693.9880952381 6577.26495726496 15834.8571428571 15034.368 10251.3245614035 9674.31481481482 5777.67021276596 7522.01041666667 7629.11504424779 5569.0206185567 15929.7056074766 9869.88983050847 6712.13028169014 18037.744966443 12577.7040816327 17420.1568627451 7428.5034965035 19782.4898785425 12206.2731958763 12435.7568807339 3712.81512605042 11049.25625 24503.3906976744 11004.7072368421 11610.8865979381 5419.88888888889 10432.6893203884 17502.6509433962 8089.32 9163.27450980392 11347.9772727273 11759.7788461538 9243.56476683938 13410.5930232558 15070.1362229102 29421.6506024096 11758.7708333333 5462.11959287532
"ENSG00000142615" 196.448571428571 130.193832599119 123.289655172414 52.2991071428571 35.3233082706767 50.0150602409639 15.0952380952381 11.4188034188034 47.4380952380952 50.48 25.8771929824561 17.2962962962963 15.968085106383 14.15625 14.6017699115044 10.7216494845361 74.7242990654206 26.7881355932203 27.3802816901408 30.5302013422819 31.4489795918367 25.0849673202614 33.1153846153846 45.9433198380567 20.7474226804124 30.0550458715596 40.109243697479 24.80625 19.7906976744186 47.0822368421053 30.7113402061856 329988.514619883 26.3592233009709 68.9245283018868 79.972 22.1736694677871 37.7386363636364 45.9423076923077 58.6683937823834 63.8081395348837 29.4148606811146 35.1927710843374 31.9583333333333 13.7608142493639
